"","Time","Temperature"
"2333","2013-02-17 13:40:00",78.8
"2334","2013-02-17 14:10:00",78.8
"2335","2013-02-17 14:30:00",81
"2336","2013-02-17 14:40:00",80.6
"2337","2013-02-17 15:10:00",78.8
"2338","2013-02-17 15:40:00",80.6
"2339","2013-02-17 16:10:00",78.8
"2340","2013-02-17 16:40:00",78.8
"2341","2013-02-17 17:10:00",78.8
"2342","2013-02-17 17:30:00",79
"2343","2013-02-17 17:40:00",78.8
"2344","2013-02-17 18:10:00",77
"2345","2013-02-17 19:10:00",75.2
"2346","2013-02-17 19:40:00",75.2
"2347","2013-02-17 20:10:00",75.2
"2348","2013-02-17 20:30:00",73
"2349","2013-02-17 20:40:00",73.4
"2350","2013-02-17 21:10:00",75.2
"2351","2013-02-17 21:40:00",73.4
"2352","2013-02-17 22:10:00",73.4
"2353","2013-02-17 22:40:00",71.6
"2354","2013-02-17 23:10:00",71.6
"2355","2013-02-17 23:30:00",66
"2356","2013-02-17 23:40:00",71.6
"2357","2013-02-18 00:10:00",71.6
"2358","2013-02-18 00:40:00",71.6
"2359","2013-02-18 01:10:00",71.6
"2360","2013-02-18 01:40:00",69.8
"2361","2013-02-18 02:10:00",69.8
"2362","2013-02-18 02:30:00",60
"2363","2013-02-18 02:40:00",69.8
"2364","2013-02-18 03:40:00",69.8
"2365","2013-02-18 04:10:00",66.2
"2366","2013-02-18 04:40:00",66.2
"2367","2013-02-18 05:30:00",57
"2368","2013-02-18 05:40:00",66.2
"2369","2013-02-18 06:10:00",66.2
"2370","2013-02-18 06:40:00",66.2
"2371","2013-02-18 07:10:00",66.2
"2372","2013-02-18 07:40:00",66.2
"2373","2013-02-18 08:30:00",60
"2374","2013-02-18 09:10:00",75.2
"2375","2013-02-18 09:40:00",77
"2376","2013-02-18 10:40:00",80.6
"2377","2013-02-18 11:10:00",82.4
"2378","2013-02-18 11:30:00",85
"2379","2013-02-18 11:40:00",84.2
"2380","2013-02-18 12:10:00",86
"2381","2013-02-18 12:40:00",87.8
"2382","2013-02-18 13:10:00",87.8
"2383","2013-02-18 13:40:00",89.6
"2384","2013-02-18 14:10:00",86
"2385","2013-02-18 14:30:00",89
"2386","2013-02-18 14:40:00",86
"2387","2013-02-18 15:40:00",86
"2388","2013-02-18 16:10:00",84.2
"2389","2013-02-18 16:40:00",84.2
"2390","2013-02-18 17:10:00",84.2
"2391","2013-02-18 17:30:00",83
"2392","2013-02-18 17:40:00",82.4
"2393","2013-02-18 18:10:00",80.6
"2394","2013-02-18 18:40:00",78.8
"2395","2013-02-18 19:40:00",78.8
"2396","2013-02-18 20:10:00",78.8
"2397","2013-02-18 20:30:00",77
"2398","2013-02-18 20:40:00",78.8
"2399","2013-02-18 21:10:00",77
"2400","2013-02-18 21:40:00",77
"2401","2013-02-18 22:40:00",77
"2402","2013-02-18 23:10:00",75.2
"2403","2013-02-18 23:30:00",70
"2404","2013-02-18 23:40:00",75.2
"2405","2013-02-19 00:10:00",73.4
"2406","2013-02-19 00:40:00",73.4
"2407","2013-02-19 01:10:00",73.4
"2408","2013-02-19 01:40:00",73.4
"2409","2013-02-19 02:30:00",64
"2410","2013-02-19 02:40:00",71.6
"2411","2013-02-19 03:10:00",69.8
"2412","2013-02-19 03:40:00",69.8
"2413","2013-02-19 04:10:00",69.8
"2414","2013-02-19 04:40:00",68
"2415","2013-02-19 05:10:00",68
"2416","2013-02-19 05:30:00",62
"2417","2013-02-19 05:40:00",69.8
"2418","2013-02-19 06:10:00",68
"2419","2013-02-19 06:40:00",68
"2420","2013-02-19 07:10:00",68
"2421","2013-02-19 07:40:00",69.8
"2422","2013-02-19 08:30:00",66
"2423","2013-02-19 09:10:00",78.8
"2424","2013-02-19 10:10:00",82.4
"2425","2013-02-19 10:40:00",84.2
"2426","2013-02-19 11:30:00",90
"2427","2013-02-19 11:40:00",89.6
"2428","2013-02-19 12:10:00",91.4
"2429","2013-02-19 13:10:00",87.8
"2430","2013-02-19 13:40:00",87.8
"2431","2013-02-19 14:10:00",86
"2432","2013-02-19 14:30:00",89
"2433","2013-02-19 14:40:00",86
"2434","2013-02-19 15:10:00",87.8
"2435","2013-02-19 16:10:00",87.8
"2436","2013-02-19 16:40:00",86
"2437","2013-02-19 17:10:00",86
"2438","2013-02-19 17:30:00",86
"2439","2013-02-19 17:40:00",86
"2440","2013-02-19 18:10:00",84.2
"2441","2013-02-19 18:40:00",82.4
"2442","2013-02-19 19:10:00",80.6
"2443","2013-02-19 19:40:00",80.6
"2444","2013-02-19 20:10:00",80.6
"2445","2013-02-19 20:30:00",78
"2446","2013-02-19 20:40:00",80.6
"2447","2013-02-19 21:10:00",80.6
"2448","2013-02-19 21:40:00",80.6
"2449","2013-02-19 22:10:00",80.6
"2450","2013-02-19 22:40:00",78.8
"2451","2013-02-19 23:10:00",77
"2452","2013-02-19 23:30:00",68
"2453","2013-02-19 23:40:00",75.2
"2454","2013-02-20 00:10:00",75.2
"2455","2013-02-20 00:40:00",75.2
"2456","2013-02-20 01:10:00",75.2
"2457","2013-02-20 01:40:00",73.4
"2458","2013-02-20 02:10:00",73.4
"2459","2013-02-20 02:30:00",64
"2460","2013-02-20 02:40:00",75.2
"2461","2013-02-20 03:10:00",75.2
"2462","2013-02-20 03:40:00",75.2
"2463","2013-02-20 04:10:00",73.4
"2464","2013-02-20 04:40:00",73.4
"2465","2013-02-20 05:30:00",64
"2466","2013-02-20 05:40:00",71.6
"2467","2013-02-20 06:10:00",73.4
"2468","2013-02-20 06:40:00",73.4
"2469","2013-02-20 07:10:00",71.6
"2470","2013-02-20 08:30:00",63
"2471","2013-02-20 09:40:00",84.2
"2472","2013-02-20 10:10:00",86
"2473","2013-02-20 10:40:00",86
"2474","2013-02-20 11:30:00",90
"2475","2013-02-20 12:10:00",89.6
"2476","2013-02-20 12:40:00",89.6
"2477","2013-02-20 13:10:00",91.4
"2478","2013-02-20 13:40:00",89.6
"2479","2013-02-20 14:30:00",91
"2480","2013-02-20 14:40:00",89.6
"2481","2013-02-20 15:10:00",89.6
"2482","2013-02-20 15:40:00",87.8
"2483","2013-02-20 16:10:00",87.8
"2484","2013-02-20 16:40:00",87.8
"2485","2013-02-20 17:10:00",87.8
"2486","2013-02-20 17:30:00",87
"2487","2013-02-20 17:40:00",87.8
"2488","2013-02-20 18:10:00",86
"2489","2013-02-20 18:40:00",84.2
"2490","2013-02-20 19:10:00",82.4
"2491","2013-02-20 20:10:00",80.6
"2492","2013-02-20 20:30:00",78
"2493","2013-02-20 20:40:00",78.8
"2494","2013-02-20 21:10:00",78.8
"2495","2013-02-20 21:40:00",78.8
"2496","2013-02-20 22:40:00",77
"2497","2013-02-20 23:10:00",77
"2498","2013-02-20 23:40:00",77
"2499","2013-02-21 00:10:00",77
"2500","2013-02-21 00:40:00",75.2
"2501","2013-02-21 01:10:00",75.2
"2502","2013-02-21 01:40:00",73.4
"2503","2013-02-21 02:10:00",73.4
"2504","2013-02-21 02:30:00",65
"2505","2013-02-21 02:40:00",71.6
"2506","2013-02-21 03:10:00",71.6
"2507","2013-02-21 03:40:00",71.6
"2508","2013-02-21 04:10:00",71.6
"2509","2013-02-21 04:40:00",71.6
"2510","2013-02-21 05:10:00",71.6
"2511","2013-02-21 05:30:00",63
"2512","2013-02-21 05:40:00",71.6
"2513","2013-02-21 06:10:00",69.8
"2514","2013-02-21 06:40:00",69.8
"2515","2013-02-21 07:10:00",71.6
"2516","2013-02-21 08:10:00",73.4
"2517","2013-02-21 10:10:00",84.2
"2518","2013-02-21 10:40:00",84.2
"2519","2013-02-21 11:10:00",87.8
"2520","2013-02-21 11:30:00",86
"2521","2013-02-21 11:40:00",84.2
"2522","2013-02-21 12:10:00",86
"2523","2013-02-21 12:40:00",87.8
"2524","2013-02-21 13:10:00",87.8
"2525","2013-02-21 13:40:00",89.6
"2526","2013-02-21 14:10:00",89.6
"2527","2013-02-21 14:30:00",89
"2528","2013-02-21 14:40:00",89.6
"2529","2013-02-21 15:40:00",86
"2530","2013-02-21 16:10:00",86
"2531","2013-02-21 16:40:00",84.2
"2532","2013-02-21 17:10:00",84.2
"2533","2013-02-21 17:30:00",86
"2534","2013-02-21 17:40:00",82.4
"2535","2013-02-21 18:10:00",82.4
"2536","2013-02-21 18:40:00",80.6
"2537","2013-02-21 19:10:00",80.6
"2538","2013-02-21 19:40:00",78.8
"2539","2013-02-21 20:10:00",78.8
"2540","2013-02-21 20:30:00",78
"2541","2013-02-21 20:40:00",78.8
"2542","2013-02-21 21:10:00",78.8
"2543","2013-02-21 21:40:00",78.8
"2544","2013-02-21 22:10:00",78.8
"2545","2013-02-21 22:40:00",78.8
"2546","2013-02-21 23:10:00",78.8
"2547","2013-02-21 23:30:00",72
"2548","2013-02-21 23:40:00",77
"2549","2013-02-22 00:10:00",75.2
"2550","2013-02-22 00:40:00",73.4
"2551","2013-02-22 01:40:00",73.4
"2552","2013-02-22 02:10:00",73.4
"2553","2013-02-22 02:30:00",68
"2554","2013-02-22 03:10:00",75.2
"2555","2013-02-22 03:40:00",73.4
"2556","2013-02-22 04:10:00",73.4
"2557","2013-02-22 04:40:00",71.6
"2558","2013-02-22 05:10:00",73.4
"2559","2013-02-22 05:30:00",64
"2560","2013-02-22 05:40:00",73.4
"2561","2013-02-22 06:10:00",71.6
"2562","2013-02-22 06:40:00",71.6
"2563","2013-02-22 07:10:00",69.8
"2564","2013-02-22 08:10:00",73.4
"2565","2013-02-22 08:30:00",65
"2566","2013-02-22 09:10:00",78.8
"2567","2013-02-22 10:10:00",84.2
"2568","2013-02-22 10:40:00",84.2
"2569","2013-02-22 11:10:00",84.2
"2570","2013-02-22 11:30:00",86
"2571","2013-02-22 11:40:00",84.2
"2572","2013-02-22 12:10:00",84.2
"2573","2013-02-22 13:10:00",84.2
"2574","2013-02-22 13:40:00",84.2
"2575","2013-02-22 14:10:00",84.2
"2576","2013-02-22 14:30:00",87
"2577","2013-02-22 14:40:00",84.2
"2578","2013-02-22 15:10:00",86
"2579","2013-02-22 15:40:00",86
"2580","2013-02-22 16:10:00",86
"2581","2013-02-22 16:40:00",86
"2582","2013-02-22 17:10:00",86
"2583","2013-02-22 17:30:00",86
"2584","2013-02-22 17:40:00",84.2
"2585","2013-02-22 18:10:00",82.4
"2586","2013-02-22 18:40:00",82.4
"2587","2013-02-22 19:10:00",80.6
"2588","2013-02-22 19:40:00",80.6
"2589","2013-02-22 20:10:00",78.8
"2590","2013-02-22 20:30:00",78
"2591","2013-02-22 20:40:00",78.8
"2592","2013-02-22 21:10:00",78.8
"2593","2013-02-22 21:40:00",78.8
"2594","2013-02-22 22:10:00",78.8
"2595","2013-02-22 22:40:00",78.8
"2596","2013-02-22 23:10:00",77
"2597","2013-02-22 23:30:00",73
"2598","2013-02-22 23:40:00",77
"2599","2013-02-23 00:10:00",77
"2600","2013-02-23 00:40:00",77
"2601","2013-02-23 01:10:00",77
"2602","2013-02-23 01:40:00",77
"2603","2013-02-23 02:10:00",77
"2604","2013-02-23 02:30:00",69
"2605","2013-02-23 02:40:00",77
"2606","2013-02-23 03:10:00",77
"2607","2013-02-23 03:40:00",77
"2608","2013-02-23 04:10:00",75.2
"2609","2013-02-23 04:40:00",75.2
"2610","2013-02-23 05:10:00",75.2
"2611","2013-02-23 05:30:00",71
"2612","2013-02-23 05:40:00",75.2
"2613","2013-02-23 06:10:00",73.4
"2614","2013-02-23 06:40:00",75.2
"2615","2013-02-23 07:10:00",73.4
"2616","2013-02-23 07:40:00",73.4
"2617","2013-02-23 08:10:00",75.2
"2618","2013-02-23 08:30:00",72
"2619","2013-02-23 08:40:00",77
"2620","2013-02-23 09:10:00",78.8
"2621","2013-02-23 10:10:00",80.6
"2622","2013-02-23 10:40:00",80.6
"2623","2013-02-23 11:10:00",80.6
"2624","2013-02-23 11:30:00",82
"2625","2013-02-23 11:40:00",82.4
"2626","2013-02-23 12:10:00",82.4
"2627","2013-02-23 12:40:00",82.4
"2628","2013-02-23 13:10:00",82.4
"2629","2013-02-23 13:40:00",82.4
"2630","2013-02-23 14:10:00",82.4
"2631","2013-02-23 14:30:00",85
"2632","2013-02-23 15:10:00",84.2
"2633","2013-02-23 15:40:00",84.2
"2634","2013-02-23 16:10:00",82.4
"2635","2013-02-23 16:40:00",82.4
"2636","2013-02-23 17:10:00",82.4
"2637","2013-02-23 17:30:00",83
"2638","2013-02-23 17:40:00",84.2
"2639","2013-02-23 18:10:00",82.4
"2640","2013-02-23 18:40:00",80.6
"2641","2013-02-23 19:10:00",78.8
"2642","2013-02-23 20:10:00",77
"2643","2013-02-23 20:30:00",74
"2644","2013-02-23 20:40:00",77
"2645","2013-02-23 21:10:00",78.8
"2646","2013-02-23 21:40:00",77
"2647","2013-02-23 22:10:00",77
"2648","2013-02-23 22:40:00",77
"2649","2013-02-23 23:10:00",75.2
"2650","2013-02-23 23:30:00",68
"2651","2013-02-23 23:40:00",77
"2652","2013-02-24 00:10:00",77
"2653","2013-02-24 00:40:00",75.2
"2654","2013-02-24 01:10:00",77
"2655","2013-02-24 01:40:00",75.2
"2656","2013-02-24 02:10:00",75.2
"2657","2013-02-24 02:30:00",68
"2658","2013-02-24 03:10:00",75.2
"2659","2013-02-24 03:40:00",75.2
"2660","2013-02-24 04:10:00",73.4
"2661","2013-02-24 04:40:00",73.4
"2662","2013-02-24 05:10:00",73.4
"2663","2013-02-24 05:30:00",68
"2664","2013-02-24 05:40:00",71.6
"2665","2013-02-24 06:10:00",73.4
"2666","2013-02-24 06:40:00",73.4
"2667","2013-02-24 07:10:00",73.4
"2668","2013-02-24 08:10:00",73.4
"2669","2013-02-24 08:30:00",70
"2670","2013-02-24 08:40:00",75.2
"2671","2013-02-24 09:10:00",77
"2672","2013-02-24 10:10:00",82.4
"2673","2013-02-24 11:10:00",86
"2674","2013-02-24 11:30:00",89
"2675","2013-02-24 11:40:00",86
"2676","2013-02-24 12:10:00",87.8
"2677","2013-02-24 12:40:00",89.6
"2678","2013-02-24 13:10:00",89.6
"2679","2013-02-24 13:40:00",87.8
"2680","2013-02-24 14:30:00",90
"2681","2013-02-24 14:40:00",87.8
"2682","2013-02-24 15:10:00",87.8
"2683","2013-02-24 15:40:00",86
"2684","2013-02-24 16:10:00",86
"2685","2013-02-24 16:40:00",86
"2686","2013-02-24 17:10:00",84.2
"2687","2013-02-24 17:30:00",83
"2688","2013-02-24 17:40:00",84.2
"2689","2013-02-24 18:10:00",80.6
"2690","2013-02-24 18:40:00",80.6
"2691","2013-02-24 19:10:00",78.8
"2692","2013-02-24 19:40:00",78.8
"2693","2013-02-24 20:10:00",77
"2694","2013-02-24 20:30:00",75
"2695","2013-02-24 20:40:00",77
"2696","2013-02-24 21:10:00",77
"2697","2013-02-24 22:10:00",75.2
"2698","2013-02-24 22:40:00",75.2
"2699","2013-02-24 23:10:00",75.2
"2700","2013-02-24 23:30:00",65
"2701","2013-02-24 23:40:00",75.2
"2702","2013-02-25 01:10:00",71.6
"2703","2013-02-25 01:40:00",71.6
"2704","2013-02-25 02:10:00",71.6
"2705","2013-02-25 02:30:00",63
"2706","2013-02-25 02:40:00",71.6
"2707","2013-02-25 03:10:00",71.6
"2708","2013-02-25 03:40:00",71.6
"2709","2013-02-25 04:10:00",69.8
"2710","2013-02-25 04:40:00",69.8
"2711","2013-02-25 05:10:00",69.8
"2712","2013-02-25 05:30:00",61
"2713","2013-02-25 05:40:00",68
"2714","2013-02-25 07:10:00",68
"2715","2013-02-25 08:10:00",71.6
"2716","2013-02-25 08:30:00",66
"2717","2013-02-25 10:40:00",87.8
"2718","2013-02-25 11:10:00",89.6
"2719","2013-02-25 11:30:00",91
"2720","2013-02-25 11:40:00",87.8
"2721","2013-02-25 12:10:00",89.6
"2722","2013-02-25 12:40:00",89.6
"2723","2013-02-25 13:10:00",87.8
"2724","2013-02-25 13:40:00",87.8
"2725","2013-02-25 14:10:00",86
"2726","2013-02-25 14:30:00",87
"2727","2013-02-25 15:10:00",86
"2728","2013-02-25 15:40:00",86
"2729","2013-02-25 16:10:00",86
"2730","2013-02-25 16:40:00",84.2
"2731","2013-02-25 17:10:00",84.2
"2732","2013-02-25 17:30:00",84
"2733","2013-02-25 17:40:00",82.4
"2734","2013-02-25 18:10:00",82.4
"2735","2013-02-25 19:10:00",80.6
"2736","2013-02-25 19:40:00",80.6
"2737","2013-02-25 20:10:00",80.6
"2738","2013-02-25 20:30:00",78
"2739","2013-02-25 20:40:00",80.6
"2740","2013-02-25 21:40:00",80.6
"2741","2013-02-25 22:10:00",82.4
"2742","2013-02-25 22:40:00",77
"2743","2013-02-25 23:30:00",67
"2744","2013-02-25 23:40:00",75.2
"2745","2013-02-26 00:10:00",75.2
"2746","2013-02-26 00:40:00",75.2
"2747","2013-02-26 01:10:00",75.2
"2748","2013-02-26 02:10:00",71.6
"2749","2013-02-26 02:30:00",64
"2750","2013-02-26 02:40:00",71.6
"2751","2013-02-26 03:40:00",73.4
"2752","2013-02-26 04:10:00",73.4
"2753","2013-02-26 04:40:00",73.4
"2754","2013-02-26 05:10:00",75.2
"2755","2013-02-26 05:30:00",66
"2756","2013-02-26 05:40:00",75.2
"2757","2013-02-26 06:10:00",75.2
"2758","2013-02-26 06:40:00",73.4
"2759","2013-02-26 07:10:00",73.4
"2760","2013-02-26 07:40:00",75.2
"2761","2013-02-26 08:10:00",75.2
"2762","2013-02-26 08:30:00",70
"2763","2013-02-26 08:40:00",77
"2764","2013-02-26 09:40:00",80.6
"2765","2013-02-26 10:10:00",82.4
"2766","2013-02-26 10:40:00",84.2
"2767","2013-02-26 11:10:00",84.2
"2768","2013-02-26 11:30:00",87
"2769","2013-02-26 11:40:00",84.2
"2770","2013-02-26 12:40:00",86
"2771","2013-02-26 13:10:00",84.2
"2772","2013-02-26 13:40:00",86
"2773","2013-02-26 14:10:00",84.2
"2774","2013-02-26 14:30:00",88
"2775","2013-02-26 14:40:00",84.2
"2776","2013-02-26 15:10:00",84.2
"2777","2013-02-26 15:40:00",84.2
"2778","2013-02-26 16:10:00",84.2
"2779","2013-02-26 16:40:00",82.4
"2780","2013-02-26 17:10:00",82.4
"2781","2013-02-26 17:30:00",83
"2782","2013-02-26 17:40:00",80.6
"2783","2013-02-26 18:10:00",80.6
"2784","2013-02-26 18:40:00",80.6
"2785","2013-02-26 19:10:00",78.8
"2786","2013-02-26 20:10:00",77
"2787","2013-02-26 20:30:00",77
"2788","2013-02-26 20:40:00",77
"2789","2013-02-26 21:10:00",77
"2790","2013-02-26 21:40:00",77
"2791","2013-02-26 22:10:00",77
"2792","2013-02-26 22:40:00",75.2
"2793","2013-02-26 23:10:00",75.2
"2794","2013-02-26 23:30:00",72
"2795","2013-02-26 23:40:00",75.2
"2796","2013-02-27 00:10:00",75.2
"2797","2013-02-27 00:40:00",75.2
"2798","2013-02-27 01:10:00",75.2
"2799","2013-02-27 01:40:00",73.4
"2800","2013-02-27 02:10:00",73.4
"2801","2013-02-27 02:30:00",67
"2802","2013-02-27 02:40:00",73.4
"2803","2013-02-27 03:10:00",73.4
"2804","2013-02-27 04:10:00",73.4
"2805","2013-02-27 04:40:00",73.4
"2806","2013-02-27 05:10:00",73.4
"2807","2013-02-27 05:30:00",67
"2808","2013-02-27 05:40:00",73.4
"2809","2013-02-27 06:10:00",73.4
"2810","2013-02-27 06:40:00",73.4
"2811","2013-02-27 07:10:00",73.4
"2812","2013-02-27 07:40:00",73.4
"2813","2013-02-27 08:10:00",75.2
"2814","2013-02-27 08:30:00",71
"2815","2013-02-27 08:40:00",77
"2816","2013-02-27 09:10:00",77
"2817","2013-02-27 09:40:00",78.8
"2818","2013-02-27 10:10:00",78.8
"2819","2013-02-27 10:40:00",80.6
"2820","2013-02-27 11:10:00",82.4
"2821","2013-02-27 11:40:00",82.4
"2822","2013-02-27 12:10:00",84.2
"2823","2013-02-27 12:40:00",82.4
"2824","2013-02-27 13:10:00",82.4
"2825","2013-02-27 14:10:00",82.4
"2826","2013-02-27 14:30:00",85
"2827","2013-02-27 14:40:00",84.2
"2828","2013-02-27 15:10:00",84.2
"2829","2013-02-27 15:40:00",82.4
"2830","2013-02-27 16:10:00",84.2
"2831","2013-02-27 16:40:00",82.4
"2832","2013-02-27 17:10:00",82.4
"2833","2013-02-27 17:30:00",81
"2834","2013-02-27 17:40:00",80.6
"2835","2013-02-27 18:10:00",80.6
"2836","2013-02-27 18:40:00",78.8
"2837","2013-02-27 19:10:00",78.8
"2838","2013-02-27 19:40:00",78.8
"2839","2013-02-27 20:10:00",78.8
"2840","2013-02-27 20:30:00",77
"2841","2013-02-27 20:40:00",78.8
"2842","2013-02-27 21:10:00",78.8
"2843","2013-02-27 21:40:00",78.8
"2844","2013-02-27 22:10:00",78.8
"2845","2013-02-27 22:40:00",77
"2846","2013-02-27 23:10:00",77
"2847","2013-02-27 23:40:00",77
"2848","2013-02-28 00:10:00",77
"2849","2013-02-28 00:40:00",75.2
"2850","2013-02-28 01:10:00",75.2
"2851","2013-02-28 01:40:00",75.2
"2852","2013-02-28 02:10:00",73.4
"2853","2013-02-28 02:30:00",72
"2854","2013-02-28 02:40:00",73.4
"2855","2013-02-28 03:10:00",73.4
"2856","2013-02-28 03:40:00",73.4
"2857","2013-02-28 04:10:00",73.4
"2858","2013-02-28 04:40:00",73.4
"2859","2013-02-28 05:10:00",73.4
"2860","2013-02-28 05:30:00",72
"2861","2013-02-28 05:40:00",71.6
"2862","2013-02-28 06:10:00",71.6
"2863","2013-02-28 06:40:00",71.6
"2864","2013-02-28 07:10:00",71.6
"2865","2013-02-28 07:40:00",71.6
"2866","2013-02-28 08:10:00",71.6
"2867","2013-02-28 08:30:00",72
"2868","2013-02-28 08:40:00",73.4
"2869","2013-02-28 09:10:00",75.2
"2870","2013-02-28 09:40:00",77
"2871","2013-02-28 10:10:00",78.8
"2872","2013-02-28 11:10:00",84.2
"2873","2013-02-28 11:30:00",86
"2874","2013-02-28 11:40:00",87.8
"2875","2013-02-28 12:10:00",89.6
"2876","2013-02-28 13:10:00",93.2
"2877","2013-02-28 13:40:00",91.4
"2878","2013-02-28 14:30:00",91
"2879","2013-02-28 14:40:00",89.6
"2880","2013-02-28 15:10:00",89.6
"2881","2013-02-28 15:40:00",89.6
"2882","2013-02-28 16:10:00",87.8
"2883","2013-02-28 16:40:00",86
"2884","2013-02-28 17:10:00",86
"2885","2013-02-28 17:30:00",85
"2886","2013-02-28 17:40:00",86
"2887","2013-02-28 18:10:00",84.2
"2888","2013-02-28 18:40:00",84.2
"2889","2013-02-28 19:40:00",82.4
"2890","2013-02-28 20:10:00",82.4
"2891","2013-02-28 20:30:00",80
"2892","2013-02-28 20:40:00",80.6
"2893","2013-02-28 21:40:00",80.6
"2894","2013-02-28 22:10:00",80.6
"2895","2013-02-28 22:40:00",80.6
"2896","2013-02-28 23:10:00",78.8
"2897","2013-02-28 23:30:00",72
"2898","2013-02-28 23:40:00",78.8
"2899","2013-03-01 00:10:00",77
"2900","2013-03-01 00:40:00",77
"2901","2013-03-01 01:10:00",77
"2902","2013-03-01 01:40:00",77
"2903","2013-03-01 02:10:00",77
"2904","2013-03-01 02:40:00",77
"2905","2013-03-01 03:10:00",77
"2906","2013-03-01 03:40:00",75.2
"2907","2013-03-01 04:10:00",75.2
"2908","2013-03-01 04:40:00",73.4
"2909","2013-03-01 05:10:00",71.6
"2910","2013-03-01 05:30:00",64
"2911","2013-03-01 06:10:00",75.2
"2912","2013-03-01 06:40:00",75.2
"2913","2013-03-01 07:40:00",75.2
"2914","2013-03-01 08:10:00",75.2
"2915","2013-03-01 08:30:00",66
"2916","2013-03-01 10:10:00",89.6
"2917","2013-03-01 10:40:00",89.6
"2918","2013-03-01 11:10:00",91.4
"2919","2013-03-01 11:30:00",94
"2920","2013-03-01 12:10:00",96.8
"2921","2013-03-01 12:40:00",96.8
"2922","2013-03-01 13:10:00",95
"2923","2013-03-01 13:40:00",95
"2924","2013-03-01 14:10:00",95
"2925","2013-03-01 14:30:00",94
"2926","2013-03-01 15:10:00",93.2
"2927","2013-03-01 15:40:00",91.4
"2928","2013-03-01 16:10:00",91.4
"2929","2013-03-01 16:40:00",91.4
"2930","2013-03-01 17:10:00",89.6
"2931","2013-03-01 17:30:00",89
"2932","2013-03-01 17:40:00",89.6
"2933","2013-03-01 18:10:00",87.8
"2934","2013-03-01 18:40:00",86
"2935","2013-03-01 19:10:00",84.2
"2936","2013-03-01 19:40:00",82.4
"2937","2013-03-01 20:10:00",82.4
"2938","2013-03-01 20:30:00",81
"2939","2013-03-01 20:40:00",84.2
"2940","2013-03-01 21:10:00",86
"2941","2013-03-01 21:40:00",86
"2942","2013-03-01 22:10:00",84.2
"2943","2013-03-01 22:40:00",82.4
"2944","2013-03-01 23:10:00",84.2
"2945","2013-03-01 23:30:00",72
"2946","2013-03-01 23:40:00",82.4
"2947","2013-03-02 00:10:00",84.2
"2948","2013-03-02 00:40:00",80.6
"2949","2013-03-02 01:10:00",78.8
"2950","2013-03-02 02:10:00",78.8
"2951","2013-03-02 02:40:00",78.8
"2952","2013-03-02 03:10:00",77
"2953","2013-03-02 03:40:00",77
"2954","2013-03-02 04:40:00",78.8
"2955","2013-03-02 05:30:00",66
"2956","2013-03-02 05:40:00",82.4
"2957","2013-03-02 06:10:00",84.2
"2958","2013-03-02 06:40:00",82.4
"2959","2013-03-02 07:10:00",82.4
"2960","2013-03-02 08:10:00",84.2
"2961","2013-03-02 08:30:00",72
"2962","2013-03-02 08:40:00",86
"2963","2013-03-02 09:10:00",87.8
"2964","2013-03-02 09:40:00",89.6
"2965","2013-03-02 10:10:00",91.4
"2966","2013-03-02 10:40:00",93.2
"2967","2013-03-02 11:10:00",93.2
"2968","2013-03-02 11:30:00",95
"2969","2013-03-02 11:40:00",95
"2970","2013-03-02 12:10:00",96.8
"2971","2013-03-02 12:40:00",98.6
"2972","2013-03-02 13:10:00",98.6
"2973","2013-03-02 13:40:00",96.8
"2974","2013-03-02 14:10:00",96.8
"2975","2013-03-02 14:30:00",98
"2976","2013-03-02 14:40:00",95
"2977","2013-03-02 15:40:00",93.2
"2978","2013-03-02 16:10:00",91.4
"2979","2013-03-02 16:40:00",91.4
"2980","2013-03-02 17:10:00",91.4
"2981","2013-03-02 17:30:00",90
"2982","2013-03-02 17:40:00",89.6
"2983","2013-03-02 18:10:00",87.8
"2984","2013-03-02 18:40:00",87.8
"2985","2013-03-02 19:10:00",86
"2986","2013-03-02 19:40:00",84.2
"2987","2013-03-02 20:30:00",82
"2988","2013-03-02 20:40:00",84.2
"2989","2013-03-02 21:10:00",84.2
"2990","2013-03-02 21:40:00",82.4
"2991","2013-03-02 22:10:00",84.2
"2992","2013-03-02 22:40:00",82.4
"2993","2013-03-02 23:10:00",80.6
"2994","2013-03-02 23:30:00",72
"2995","2013-03-02 23:40:00",82.4
"2996","2013-03-03 00:10:00",78.8
"2997","2013-03-03 00:40:00",80.6
"2998","2013-03-03 01:10:00",77
"2999","2013-03-03 01:40:00",77
"3000","2013-03-03 02:10:00",75.2
"3001","2013-03-03 02:30:00",69
"3002","2013-03-03 02:40:00",77
"3003","2013-03-03 03:10:00",75.2
"3004","2013-03-03 03:40:00",77
"3005","2013-03-03 04:10:00",78.8
"3006","2013-03-03 04:40:00",75.2
"3007","2013-03-03 05:10:00",75.2
"3008","2013-03-03 05:30:00",65
"3009","2013-03-03 05:40:00",75.2
"3010","2013-03-03 06:40:00",75.2
"3011","2013-03-03 07:10:00",73.4
"3012","2013-03-03 07:40:00",75.2
"3013","2013-03-03 08:10:00",80.6
"3014","2013-03-03 08:30:00",67
"3015","2013-03-03 09:10:00",87.8
"3016","2013-03-03 10:10:00",93.2
"3017","2013-03-03 10:40:00",95
"3018","2013-03-03 11:10:00",95
"3019","2013-03-03 11:30:00",97
